"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","201904","29","18,000","0","4","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","201905","10","18,000","0","14","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","110.3271","201905","28","14,500","0","2","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9817","201905","28","18,000","0","11","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","201907","9","16,000","0","3","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9853","201907","15","19,000","0","4","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","201909","9","5,000","0","10","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","201909","22","18,000","0","7","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","110.3271","201909","26","15,000","0","16","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","월세","110.3271","201909","27","2,000","80","16","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9853","201910","5","18,500","0","21","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9853","201910","9","19,500","0","18","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9853","201910","9","19,000","0","18","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","201910","25","18,000","0","2","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","월세","84.9817","201911","5","3,000","62","4","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9817","201911","9","17,500","0","6","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","201911","18","17,000","0","22","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","201911","19","18,000","0","3","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","110.3271","201912","13","23,000","0","17","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","201912","18","18,500","0","20","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9817","201912","19","18,000","0","13","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","110.3271","202001","7","19,000","0","25","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","202001","8","19,000","0","17","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","202002","27","17,000","0","22","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9853","202002","28","18,000","0","13","2008","산내로 1375"
"대전광역시 동구 낭월동","304","0304","0000","오투그란데","전세","84.9867","202002","29","18,500","0","6","2008","산내로 1375"
"대전광역시 동구 대동","163-13","0163","0013","대동탑스빌","월세","60.88","202002","1","6,000","22","3","2004","대동천우안4길 14"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.82","201904","19","24,000","0","14","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201905","7","23,000","0","14","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","59.64","201905","7","21,000","0","6","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201906","3","20,000","0","1","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201906","10","25,000","0","17","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.78","201906","11","24,000","0","6","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.78","201906","11","24,000","0","6","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201906","18","25,000","0","9","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201906","25","24,000","0","15","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","59.8","201907","1","20,000","0","19","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201907","4","25,000","0","22","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201907","4","25,000","0","22","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.85","201907","13","24,000","0","2","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","118.54","201907","19","29,000","0","15","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.78","201907","27","24,000","0","5","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.78","201908","2","20,000","0","2","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","월세","84.78","201908","4","5,000","60","6","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.82","201908","9","25,000","0","12","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","118.54","201908","13","30,000","0","1","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","118.54","201908","20","30,500","0","6","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201908","27","22,000","0","2","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","월세","84.88","201908","28","5,000","60","17","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201908","31","25,000","0","17","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","118.54","201909","5","30,000","0","5","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.82","201909","8","15,280","0","3","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201909","21","22,000","0","1","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201910","4","25,000","0","21","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.82","201910","8","25,000","0","8","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201910","10","24,500","0","17","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","59.26","201910","12","18,000","0","12","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201910","18","25,000","0","11","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201911","2","25,000","0","9","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.78","201911","20","16,000","0","13","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","59.64","201911","22","3,000","0","7","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.85","201911","23","25,000","0","9","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.78","201911","27","22,000","0","4","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201912","6","25,000","0","19","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201912","9","26,000","0","13","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","59.64","201912","11","22,000","0","14","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201912","11","25,000","0","15","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.85","201912","13","26,000","0","20","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.85","201912","21","28,000","0","6","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","59.8","201912","23","22,000","0","12","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.82","201912","26","25,000","0","10","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","201912","28","26,000","0","23","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","59.26","201912","28","22,000","0","10","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.85","201912","30","26,000","0","6","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","59.8","202002","1","22,000","0","5","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.97","202002","6","25,000","0","1","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","월세","84.78","202002","7","5,000","60","7","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.97","202002","9","26,000","0","2","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","202002","17","30,000","0","12","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","59.64","202002","27","21,000","0","12","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","202002","28","26,000","0","21","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.85","202003","28","26,000","0","2","2011","계족로140번길 33"
"대전광역시 동구 대동","535","0535","0000","대동펜타뷰","전세","84.88","202003","30","24,000","0","8","2011","계족로140번길 33"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201904","12","23,000","0","18","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","74.96","201904","12","22,000","0","12","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201904","12","23,000","0","15","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","118.67","201904","19","30,000","0","10","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201904","20","24,000","0","10","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201904","21","24,000","0","7","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201905","6","25,000","0","20","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201905","8","24,000","0","4","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201905","11","24,000","0","21","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","201905","29","25,000","0","25","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","201905","31","24,000","0","2","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201906","19","24,000","0","17","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201906","22","22,000","0","11","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.97","201906","22","20,000","0","14","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","118.67","201906","28","20,000","0","19","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","201906","29","25,000","0","3","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","201907","2","24,500","0","16","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201907","4","25,000","0","17","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","118.67","201907","10","32,000","0","5","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.97","201907","15","24,000","0","1","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","월세","84.98","201907","25","6,000","60","7","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","201907","31","25,000","0","21","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201908","2","25,000","0","7","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.97","201908","20","25,000","0","25","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","201908","20","5,000","0","12","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201908","21","26,000","0","13","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201909","7","22,000","0","6","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","월세","118.67","201909","17","5,000","80","11","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201909","19","26,000","0","20","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201909","19","26,000","0","20","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.97","201909","28","25,000","0","22","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201909","28","27,000","0","21","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201910","1","25,000","0","7","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","74.96","201910","8","24,000","0","4","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201910","9","8,000","0","5","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201910","14","26,000","0","16","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.97","201910","23","26,000","0","13","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201910","27","26,000","0","9","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201910","29","26,000","0","12","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.97","201911","1","26,000","0","7","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","201911","8","26,000","0","11","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","월세","84.98","201911","15","3,000","55","3","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201911","23","26,000","0","6","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","118.67","201911","23","30,000","0","7","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","118.67","201911","28","32,000","0","18","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.97","201911","28","26,500","0","25","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201912","5","27,000","0","4","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201912","15","27,000","0","9","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201912","19","27,000","0","5","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","201912","24","27,000","0","17","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202001","4","28,000","0","14","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","202001","6","26,000","0","11","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","118.67","202001","8","34,000","0","9","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202001","8","26,000","0","9","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","월세","84.98","202001","9","5,000","65","13","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202001","14","28,000","0","14","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202001","16","28,000","0","12","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202001","16","27,000","0","5","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202002","7","30,000","0","9","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.97","202002","11","29,000","0","10","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202002","24","26,000","0","23","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202002","25","26,000","0","4","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202002","27","8,000","0","5","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","월세","84.97","202002","29","6,000","60","22","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","월세","84.98","202003","7","5,000","50","14","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","202003","7","30,000","0","8","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202003","11","30,000","0","15","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.83","202003","14","30,000","0","19","2010","계족로 137"
"대전광역시 동구 대동","527","0527","0000","대신새들뫼1단지","전세","84.98","202003","28","29,000","0","8","2010","계족로 137"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201904","18","3,286","19","4","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201904","18","3,286","19","13","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201904","18","3,286","19","20","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201904","18","3,286","19","7","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201905","3","5,486","8","13","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201905","3","5,486","8","20","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201905","16","5,486","8","7","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201907","18","3,319","19","11","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201907","18","3,319","19","14","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201907","26","5,519","8","9","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201908","20","3,319","19","14","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201908","20","3,319","19","12","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201908","20","3,819","19","14","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201909","5","3,254","19","9","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201910","10","3,319","19","8","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201910","11","3,319","19","6","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201910","16","3,319","19","15","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201911","11","5,519","8","4","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","전세","51.63","201911","18","5,519","0","15","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","59.65","201911","26","4,218","24","18","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201912","3","5,651","11","4","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","59.65","201912","16","6,902","12","19","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","201912","17","5,119","10","20","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","59.65","201912","18","4,218","24","9","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","59.65","201912","30","2,600","12","15","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","59.65","202001","2","6,044","16","11","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","202001","20","5,351","9","11","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","202001","21","5,351","9","12","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","202001","28","3,254","19","11","2010","계족로 135"
"대전광역시 동구 대동","528","0528","0000","대신새들뫼2단지","월세","51.63","202002","6","3,904","22","7","2010","계족로 135"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","84.98","201911","2","30,000","0","8","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","84.98","201911","5","30,000","0","13","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","84.98","201911","9","29,000","0","19","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","84.98","201912","7","30,000","0","14","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","월세","84.98","201912","9","1,500","110","10","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","84.98","201912","24","30,000","0","1","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","월세","74.99","202001","3","5,000","70","20","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","74.99","202001","4","24,000","0","1","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","59.95","202001","11","24,000","0","16","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","59.95","202001","13","24,000","0","29","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","월세","74.99","202001","28","2,000","80","24","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","월세","74.99","202002","3","2,000","77","21","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","74.99","202002","5","28,000","0","16","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","전세","74.99","202002","12","24,000","0","1","2018","동대전로46번길 30"
"대전광역시 동구 대동","539","0539","0000","이스트시티1단지","월세","84.98","202003","20","5,000","85","8","2018","동대전로46번길 30"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","전세","84.97","201904","3","10,000","0","7","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","전세","72.625","201905","3","11,000","0","3","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","월세","72.625","201906","5","3,000","40","2","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","전세","84.97","201906","17","10,000","0","3","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","월세","72.625","201907","29","2,000","40","3","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","월세","84.97","201908","22","2,000","39","11","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","전세","84.97","201912","16","11,000","0","1","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","전세","84.97","201912","16","11,000","0","1","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","전세","72.625","202002","1","4,500","0","5","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","전세","72.625","202002","20","10,000","0","10","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","전세","84.97","202002","26","12,000","0","8","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","월세","84.97","202003","7","4,000","30","1","1991","대전로340번길 20"
"대전광역시 동구 대성동","30","0030","0000","삼익세라믹","월세","72.625","202003","25","500","45","11","1991","대전로340번길 20"
"대전광역시 동구 대성동","42-1","0042","0001","서미가아파트","전세","84.959","201905","29","18,500","0","4","2017","대전로 332"
"대전광역시 동구 대성동","42-1","0042","0001","서미가아파트","전세","65.5364","201906","8","13,000","0","7","2017","대전로 332"
"대전광역시 동구 대성동","42-1","0042","0001","서미가아파트","전세","84.959","201907","26","21,000","0","9","2017","대전로 332"
"대전광역시 동구 대성동","42-1","0042","0001","서미가아파트","전세","84.959","201908","12","18,000","0","3","2017","대전로 332"
"대전광역시 동구 대성동","42-1","0042","0001","서미가아파트","전세","81.3752","201909","3","18,000","0","6","2017","대전로 332"
"대전광역시 동구 대성동","42-1","0042","0001","서미가아파트","전세","81.3752","201911","25","22,500","0","7","2017","대전로 332"
